millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
# { "g_press": 98455.78, "g_temp": 31.59, "datetime": "2023-03-02T20:32:17Z", "fw_version": "0.5.0-gps-testing+git-ace6d66" }
# Switched to mode: Climb
22026124,282935009,-821590343,1233897,991.72144,49479,-1906,23973325,-0.684,0.008,0.793,32.06,87995,13
22026180,282934881,-821590582,1234102,991.75214,49204,-1862,23961811,-0.719,0.039,0.789,32.06,87994,14
22026236,282934756,-821590826,1234169,991.66,49282,-1935,23945902,-0.703,0.027,0.824,32.06,87995,14
22026292,282934630,-821591070,1234239,991.6795,49417,-1839,23955890,-0.723,0.109,0.836,32.06,87995,14
22026348,282934506,-821591316,1234274,991.86115,49445,-1706,23971009,-0.777,0.008,0.855,32.06,87993,14
22026404,282934380,-821591559,1234406,991.8807,49478,-1907,23977984,-0.633,-0.047,1.070,32.06,87993,15
22026460,282934252,-821591798,1234667,992.12384,49513,-2282,24007236,-0.730,0.125,0.793,32.06,87991,15
22026516,282934125,-821592039,1234869,992.12384,49452,-2226,24004380,-0.688,0.055,0.855,32.06,87991,15
22026572,282934001,-821592287,1234957,992.33344,49743,-2362,24000952,-0.691,0.059,0.828,32.06,87988,15
22026628,282933877,-821592537,1234962,992.4815,49864,-2294,24011516,-0.688,0.039,0.789,32.06,87987,15
22026684,282933753,-821592785,1234972,992.5905,49657,-1743,23996597,-0.684,0.125,0.824,32.05,87986,15
